gene	KEGG.ID
Dok3	K24036
Dok4	K24037
Dok6	K24037
Dok5	K24037
Dok7	K24038
Frs3	K24039
Tmsb15b2	K24043
Tmsb15b1	K24043
Tmsb15a	K24043
Jmy	K24045
Cobll1	K24046
Espnl	K24047
Espn	K24047
Mpp2	K24048
Mpp3	K24049
Mpp7	K24049
Dlg5	K24050
Sprtn	K24051
Rbm20	K24052
Gopc	K24054
Lrrc7	K24055
Pdzd4	K24056
Pdzk1	K24057
Pdzd2	K24058
Pdzd8	K24060
Pdzd11	K24061
Pick1	K24062
Snta1	K24063
Sntb1	K24064
Sntb2	K24064
Sntg2	K24065
Sntg1	K24065
Synpo2	K24066
Tax1bp3	K24067
Megf11	K24068
Megf10	K24068
Pitpnm1	K24069
Pitpnm2	K24069
Pitpnm3	K24069
Parp1	K24070
Lemd2	K24080
Zmynd15	K24081
Abhd13	K24083
Eif4h	K24086
Hs1bp3	K24094
Nisch	K24095
Lmo3	K24098
Lmo1	K24098
Lmo4	K24099
Ugt3a1	K24103
Ugt3a2	K24103
Gpn2	K24104
Gpn3	K24104
Gpn1	K24104
Ranbp17	K24115
Armc2	K24123
Armc3	K24124
Magee1	K24127
Magea4	K24127
Magea5	K24127
Mageb1	K24127
Mageb2	K24127
Mageb3	K24127
Mageb18	K24127
Magea10	K24127
Gm4988	K24127
Gm5071	K24127
Mageb4	K24127
Tro	K24127
Mageb16	K24127
Mageb5	K24127
Maged2	K24127
Zup1	K24134
Morc1	K24135
Morc2b	K24135
Morc3	K24135
Morc2a	K24135
Morc4	K24135
Stard7	K24141
Stard10	K24142
Ldb2	K24143
Nhsl2	K24144
Nhs	K24144
Nhsl1	K24144
Bhlha9	K24145
Bnc1	K24146
Bnc2	K24146
Rnf151	K24148
Ufsp1	K24154
Dmxl2	K24155
Dmxl1	K24155
Gfral	K24156
Tprn	K24164
Pcare	K24165
Armc6	K24166
Armc10	K24167
Armc12	K24168
Thada	K24169
Onecut2	K24170
Onecut3	K24171
Cand2	K24172
Mpnd	K24173
Mettl4	K24174
Mfsd5	K24175
Serinc2	K24176
Serinc4	K24177
Ttc21a	K24178
Lrba	K24181
Nbea	K24183
Kif21a	K24185
Kif21b	K24185
Kif27	K24186
Lim2	K24190
Prok1	K24191
Prok2	K24191
Xpr1	K24195
Igfbpl1	K24197
Spaca3	K24198
Nobox	K24199
Oca2	K24200
Sncb	K24201
Sncg	K24202
Map7d2	K24203
Grina	K24205
Tmbim4	K24205
Tmbim1	K24205
Faim2	K24205
Tmbim7	K24205
Klra1	K24207
Klra3	K24208
Smpx	K24209
Lipn	K24210
C1qtnf2	K24211
C1qtnf5	K24212
C1qtnf9	K24213
Otol1	K24214
Lipk	K24215
C1qtnf7	K24218
Tecrl	K24219
Myh1	K24220
Myh2	K24220
Myh3	K24220
Myh4	K24220
Myh8	K24220
Myh13	K24220
Myh15	K24220
Myh7b	K24220
Inpp5j	K24222
Inpp5k	K24222
Cfap43	K24223
Cfap44	K24224
Cfap53	K24225
Cfap65	K24226
Cfap69	K24227
Cfap298	K24229
Cfap300	K24230
Cbln1	K24235
Cbln2	K24235
Cbln4	K24235
Cbln3	K24235
C1qtnf3	K24236
C1qtnf4	K24237
Klra7	K24238
Klra8	K24239
Klra9	K24240
Nt5c3	K24242
Nt5c3b	K24242
Crispld2	K24243
Crispld1	K24243
Emilin1	K24246
Emilin2	K24246
Emilin3	K24246
Mmrn2	K24247
Mmrn1	K24247
Emid1	K24248
Prdm12	K24255
Wdr11	K24260
Sparc	K24262
Pank4	K24265
Uts2b	K24267
Tes	K24270
4930486L24Rik	K24271
Denr	K24272
Zrsr2	K24273
Fam111a	K24274
Grxcr2	K24294
Qrich1	K24297
Qrich2	K24298
Fundc2	K24308
Tet3	K24309
Tet2	K24309
Sh3tc2	K24313
Sh3tc1	K24313
Lpxn	K24314
Tgfb1i1	K24315
Arhgef40	K24316
Mcm3ap	K24317
Scarf1	K24318
Scarf2	K24319
Pear1	K24331
Atrn	K24332
Atrnl1	K24332
Megf6	K24333
Megf9	K24334
Creld1	K24335
Creld2	K24335
Cntnap4	K24337
Cntnap3	K24337
Cntnap5b	K24338
Cntnap5c	K24338
Cntnap5a	K24338
Col16a1	K24339
Col19a1	K24340
Egflam	K24341
Nell1	K24342
Nell2	K24342
Ubxn2b	K24347
Ubxn1	K24348
Ubxn4	K24348
Ubxn2a	K24349
Ubxn7	K24350
Ubxn8	K24351
Ubxn10	K24352
Ubxn11	K24353
Smoc2	K24354
Smoc1	K24354
Col23a1	K24355
Col25a1	K24356
Col20a1	K24357
Col26a1	K24358
Mfrp	K24359
Neto1	K24360
Neto2	K24360
Pcolce	K24361
Pcolce2	K24361
Pamr1	K24362
Sez6	K24363
Sez6l2	K24363
Sez6l	K24363
Zc4h2	K24369
Zfp148	K24370
Zfp335	K24371
Zfp408	K24372
Zfp513	K24373
Zfp644	K24374
Zfp687	K24375
Zfp711	K24376
Zfp750	K24377
Ctsq	K24378
Cts8	K24379
Erfe	K24381
Ctf2	K24382
Patz1	K24383
Hic1	K24384
Hic2	K24384
Mynn	K24385
St18	K24386
L3mbtl2	K24387
L3mbtl3	K24387
L3mbtl1	K24387
L3mbtl4	K24387
Zc3h8	K24388
Syna	K24396
Synb	K24396
Odaph	K24398
Lrmda	K24399
Mxra7	K24401
Mxra8	K24402
D130043K22Rik	K24403
Crip1	K24412
Crip3	K24413
Crip2	K24413
Fhl3	K24414
Fhl5	K24415
Fblim1	K24416
Lmcd1	K24417
Mettl5	K24418
Mettl27	K24419
Lasp1	K24420
Nrap	K24421
Limch1	K24422
Zfp185	K24423
Scel	K24424
Sdr9c7	K24425
Pyroxd1	K24426
Spon1	K24427
Spon2	K24428
Adamtsl3	K24429
Adamtsl1	K24429
Adamtsl2	K24430
Oit3	K24431
Adamtsl5	K24432
Thsd1	K24433
Sspo	K24434
Ism2	K24435
Ism1	K24435
Cilp	K24436
Cilp2	K24436
Tspear	K24437
Slfn14	K24445
Ttpa	K24455
Ky	K24456
Slfn1	K24457
Slfn2	K24457
Slfn3	K24457
Slfn4	K24457
Slfn9	K24459
Slfn10-ps	K24459
Slfn8	K24459
Dlk1	K24461
Dlk2	K24462
Dner	K24463
Edil3	K24464
Egfl7	K24465
Egfl8	K24465
Proz	K24467
Scube3	K24468
Scube1	K24468
Svep1	K24469
Sned1	K24470
Epgn	K24471
Heg1	K24472
Tenm1	K24473
Tenm2	K24473
Tenm3	K24473
Tenm4	K24473
Bsph1	K24474
Bsph2	K24474
Ebi3	K24476
Abi3bp	K24477
Ankfn1	K24478
Astn1	K24479
Astn2	K24479
Cmya5	K24480
Crlf1	K24481
Crlf3	K24482
Fank1	K24483
Fndc1	K24484
Fndc3a	K24485
Fndc3b	K24485
Fndc5	K24486
Fndc4	K24486
Fndc7	K24487
Fndc8	K24488
Fsd1	K24489
Fsd1l	K24489
Fsd2	K24490
Lrit1	K24491
Lrit2	K24491
Lrit3	K24491
Lrrn1	K24492
Lrrn2	K24492
Lrrn3	K24492
Lrrn4	K24493
Mybph	K24494
Mybphl	K24494
Myom1	K24495
Myom2	K24495
Myom3	K24495
Nphs1	K24496
Phyhip	K24497
Phyhipl	K24497
Sorl1	K24498
Umodl1	K24499
Vasn	K24500
Prdm1	K24501
Fezf2	K24502
Fezf1	K24502
Sp110	K24503
Sp140	K24504
Gmeb2	K24505
Gmeb1	K24505
Vit	K24506
Vwa1	K24507
Vwa2	K24508
Vwa3a	K24509
Vwa3b	K24509
Vwa5b2	K24510
Vwa5a	K24510
Vwa5b1	K24510
Vwa7	K24511
Vwa8	K24512
Itih3	K24513
Itih4	K24514
Itih5	K24515
Bmper	K24517
Crim1	K24518
Vwce	K24519
Chrdl1	K24520
Vwc2	K24521
Vwc2l	K24521
Kcp	K24522
Cpne9	K24523
Cpne5	K24523
Cpne8	K24523
Cpne2	K24524
Cpne1	K24524
Cpne3	K24524
Cpne7	K24525
Cpne6	K24525
Cpne4	K24525
Rbm12b1	K24526
Rbm12	K24526
Rbm12b2	K24526
Rbm18	K24527
Zzz3	K24536
Kat14	K24537
Mbip	K24538
Yeats2	K24539
Prkra	K24540
Bcas3	K24550
Asprv1	K24552
Dpy19l3	K24553
Dpy19l1	K24553
Dpy19l2	K24553
Dpy19l4	K24553
2210408I21Rik	K24554
Tex11	K24574
Mplkip	K24575
Tmem8b	K24576
Mymk	K24577
Mymx	K24578
Rsrc1	K24594
Rsrc2	K24595
Lrig2	K24609
Lrig1	K24610
Lrig3	K24610
Ammecr1l	K24611
Ammecr1	K24611
Erv3	K24612
Cers4	K24621
Cers2	K24621
Cers3	K24622
Micos13	K24624
Apoo	K24625
Apool	K24626
Gas2	K24627
Gas2l3	K24627
Gas2l2	K24627
Gas2l1	K24627
Rogdi	K24628
Ubap1	K24629
Zmynd8	K24630
Ankmy1	K24631
Zmynd19	K24632
Ankmy2	K24633
Smyd4	K24634
Smyd5	K24635
Strc	K24636
Zbed3	K24639
Zbed4	K24640
Zmym6	K24642
Zbed5	K24642
Prdm10	K24643
Prdm11	K24644
Prdm13	K24645
Prdm14	K24646
Prdm15	K24647
Hmg20b	K24650
Phf21a	K24651
Ttc12	K24652
Fam149b	K24653
Fam149a	K24653
Hmg20a	K24660
Padi4	K24669
Zmym1	K24674
Zmym3	K24675
Zmym4	K24675
Zmym2	K24675
Zmym5	K24676
Iqce	K24677
Hhat	K24678
Hhatl	K24679
Disp1	K24680
Disp2	K24681
Ptchd1	K24682
Ptchd4	K24682
Ptchd3	K24682
Disp3	K24683
Zfand1	K24684
Zfand2a	K24685
Zfand2b	K24685
Zfand3	K24686
Zfand5	K24687
Zfand6	K24687
Zcwpw1	K24688
Zcwpw2	K24690
Zfp106	K24691
Zfp638	K24692
Scube2	K24706
Tulp4	K24720
Clint1	K24721
Tle5	K24724
Aamp	K24725
Ndufaf8	K24726
Myorg	K24727
Cfap52	K24728
Cfap57	K24729
Ciao1	K24730
Dmwd	K24731
Gnb1l	K24732
Lrwd1	K24733
Nwd1	K24734
Nwd2	K24734
Spag16	K24735
Wdr1	K24736
Wdr6	K24737
Wdr7	K24738
Wdr13	K24739
Wdr17	K24740
Wdr20rt	K24741
Wdr25	K24742
Wdr31	K24743
Wdr37	K24744
Wdr38	K24745
Wdr47	K24746
Wdr49	K24747
Wdr53	K24748
Wdr54	K24749
Wdr55	K24750
Wdr64	K24751
Wdr70	K24752
Wdr72	K24753
Wdr73	K24754
Wdr76	K24755
Wdr86	K24756
Wdr88	K24757
Wdr89	K24758
Wdr90	K24759
Wdr91	K24760
Wdr93	K24762
Rmc1	K24763
Wdsub1	K24764
Myrf	K24768
Tcf20	K24769
Fnbp4	K24774
Wbp1	K24775
Wbp1l	K24775
Rufy3	K24776
Wdfy4	K24777
Zfyve19	K24778
Zfyve21	K24779
Zfyve28	K24780
Chmp4c	K24782
Jakmip1	K24783
Jakmip2	K24784
Jakmip3	K24785
Rundc1	K24786
Rundc3b	K24787
Rundc3a	K24787
Hpdl	K24788
Postn	K24790
C1rl	K24791
Cdcp2	K24792
Cuzd1	K24793
Dcbld1	K24794
Dcbld2	K24794
Tbc1d12	K24795
Tbc1d13	K24796
Tbc1d16	K24797
Tbc1d21	K24798
Tbc1d25	K24799
Tbc1d30	K24800
Zbtb14	K24804
Zbtb21	K24805
Zfp131	K24806
Zbtb49	K24807
Btbd17	K24808
Ccin	K24809
Ibtk	K24810
Btbd18	K24811
Heatr3	K24812
Heatr4	K24813
Heatr5b	K24814
Heatr5a	K24814
Heatr6	K24815
Mroh1	K24816
Mroh2a	K24817
Mroh2b	K24817
Ripor2	K24818
Ripor3	K24818
Ripor1	K24818
Loxhd1	K24822
Patl2	K24823
Rbm48	K24824
Armc7	K24825
Cript	K24826
Scnm1	K24827
Lca5l	K24828
Lca5	K24828
Minar1	K24829
Minar2	K24830
Zan	K24831
Iqschfp	K24832
Iqcj	K24832
Schip1	K24833
Glipr1l3	K24834
Glipr1l2	K24834
Glipr1l1	K24834
Glipr1	K24834
Glipr2	K24835
Pi15	K24836
Iqub	K24838
Iqcd	K24839
Iqcf6	K24840
Iqcf2	K24840
Iqcf4	K24840
Iqcf1	K24840
Iqcf5	K24840
Iqcg	K24841
Iqch	K24842
Ifit2	K24848
Ifit3	K24849
Ifit3b	K24849
Zfp142	K24851
Zfp341	K24852
Zfp462	K24853
Arl6ip1	K24864
Scaper	K24869
Tmem240	K24870
Bsx	K24874
Dbx1	K24875
Dbx2	K24875
Noto	K24876
Adnp2	K24878
Zhx1	K24879
Zhx2	K24880
Zhx3	K24881
Homez	K24883
Hdx	K24884
Hmbox1	K24885
Togaram2	K24886
Togaram1	K24886
Gtpbp1	K24887
Gtpbp2	K24888
Irx1	K24889
Irx2	K24889
Irx3	K24889
Irx4	K24889
Irx5	K24889
Irx6	K24889
Mkx	K24890
Pknox1	K24891
Pknox2	K24891
Dmbx1	K24893
Duxbl1	K24896
Hopx	K24897
Isx	K24898
Mixl1	K24900
Otp	K24901
Sebox	K24904
Dip2a	K24907
Dip2b	K24908
Dip2c	K24909
Tmem175	K24915
Zfp521	K24916
Tm4sf1	K24918
Tm4sf4	K24919
Tm4sf5	K24920
Tm4sf19	K24922
Tm4sf20	K24923
Rapsn	K24924
Sgtb	K24925
Ttc1	K24926
Ttc4	K24927
Ttc5	K24928
Ttc6	K24929
Ttc9	K24930
Ttc9c	K24930
Ttc9b	K24930
Ttc17	K24931
Cfap70	K24932
Ttc22	K24933
Ttc23	K24934
Ttc23l	K24934
Ttc27	K24935
Ttc28	K24936
Ttc29	K24937
Cfap46	K24938
Cwf19l1	K24939
Cwf19l2	K24940
Ttc36	K24941
Ttc38	K24942
Ttc39a	K24943
Ttc39d	K24943
Ttc39b	K24943
Ttc39c	K24943
Ttc41	K24944
Zc3h7a	K24945
Zc3h7b	K24945
Ttc32	K24946
Ttc34	K24947
Zbtb8os	K24956
Ccdc47	K24962
Wdr83os	K24963
Gm13770	K24963
Tcf25	K24970
Nemf	K24971
Dalrd3	K24973
Mettl2	K24974
Mettl8	K24975
Pmp2	K24977
A1cf	K24978
Boll	K24979
Dazl	K24980
Dnd1	K24981
Enox2	K24982
Enox1	K24982
G3bp2	K24983
Grsf1	K24984
Rbms3	K24990
Rbms2	K24990
Rbms1	K24990
Mthfsd	K24991
Myef2	K24992
Pspc1	K24993
Ralyl	K24994
Gdap2	K24997
Raver1	K24999
Raver2	K25000
Mthfr	K25004
Rbm11	K25005
Rbm38	K25006
Rbm24	K25006
Otoa	K25029
Otog	K25030
Otogl	K25030
Esm1	K25036
Podn	K25037
Podnl1	K25038
Paqr7	K25039
Paqr8	K25040
Paqr5	K25041
Tmem106b	K25048
Tmem106a	K25049
Tmem106c	K25050
Psip1	K25057
Cactin	K25058
Sde2	K25059
Hdgfl2	K25065
Dtwd1	K25070
Khdc3	K25076
Ooep	K25077
Rbm33	K25078
Rbm42	K25079
Rbm44	K25080
Rbm45	K25081
Rbm46	K25082
Rbm47	K25083
Rbpms	K25091
Rbpms2	K25091
Safb2	K25092
Safb	K25092
Sltm	K25093
Epb42	K25094
Slirp	K25095
Spen	K25100
Srsf12	K25101
Trnau1ap	K25102
Tmx2	K25112
Ahctf1	K25129
Prss37	K25131
Ankrd26	K25138
Ermard	K25139
Wapl	K25163
Wrap73	K25164
Helz2	K25165
Helz	K25168
Rnf112	K25173
Rnf220	K25174
Zfp91	K25175
Zfp451	K25176
Zcchc4	K25177
Ccdc174	K25178
Trabd2b	K25185
Rtf2	K25186
Bcdin3d	K25191
Rnf157	K25192
Ipo11	K25201
Ipo13	K25202
Xpo4	K25203
Xpo6	K25204
Tmem127	K25206
Zswim8	K25207
Ankrd9	K25208
Casz1	K25209
Lancl1	K25210
Rnf186	K25214
Lmbr1l	K25215
Ubac2	K25216
Lmbr1	K25217
Aftph	K25218
Synrg	K25219
Amtn	K25225
Anapc15	K25228
Anapc16	K25229
Tmem94	K25291
Tmem98	K25292
Crcp	K25304
Mei1	K25318
Adm2	K25343
Afm	K25349
Alkal2	K25350
Alkal1	K25350
Obp2a	K25352
Obp2b	K25352
Apom	K25354
Apela	K25355
Angptl1	K25356
Angptl7	K25358
Angptl2	K25359
Angptl6	K25360
Tm6sf1	K25361
Tm6sf2	K25361
Apoc4	K25362
Apof	K25363
Apon	K25363
Mesd	K25366
Lypd6	K25367
Lypd6b	K25368
Lynx1	K25369
Pate10	K25370
Pate3	K25370
Pate7	K25370
Pate1	K25370
Gm3867	K25370
Pate2	K25370
Pate4	K25370
Pate6	K25370
Pate5	K25370
Pate13	K25370
Lypd8	K25371
Tex101	K25372
Acrv1	K25373
Bpi	K25374
Bpifa1	K25375
Bpifa2	K25375
Bpifa5	K25375
Bpifa3	K25375
Bpifb6	K25376
Bpifb1	K25376
Bpifb3	K25376
Bpifb4	K25376
Bpifb2	K25376
Bpifc	K25377
Frrs1l	K25381
Gm128	K25382
2300002M23Rik	K25383
2310057J18Rik	K25384
Brinp1	K25385
Brinp3	K25386
Brinp2	K25386
Kifap3	K25388
Txndc15	K25389
Gm7094	K25390
Cetn4	K25390
Dbn1	K25391
Ccdc88a	K25392
Tmem80	K25394
Cfap36	K25395
Cfap126	K25396
Ccdc66	K25397
Ccdc68	K25398
Ccdc120	K25399
Sclt1	K25400
Lrrc45	K25401
Cys1	K25402
Rilpl2	K25403
Rd3	K25404
Rgs9bp	K25405
Mfap2	K25406
Mfap3	K25407
Mfap3l	K25408
Mfap4	K25409
Mfap5	K25410
Enho	K25411
Cd5l	K25412
Clpsl2	K25413
Nrtn	K25414
Artn	K25415
Pspn	K25416
Ccdc134	K25417
Cytl1	K25418
Lrrc56	K25425
Pih1d1	K25426
Pih1d2	K25427
Lgi1	K25428
Lgi2	K25429
Lgi4	K25430
Lrg1	K25431
Lrrc17	K25432
Leap2	K25433
Oxr1	K25437
Lyzl4	K25438
Cfap100	K25439
Ccdc42	K25440
Cfap73	K25440
Mns1	K25441
Ncoa7	K25442
Drc3	K25443
Olfm1	K25444
Olfm2	K25445
Olfm3	K25446
Olfm4	K25447
Olfml1	K25448
Olfml3	K25448
Olfml2a	K25449
Olfml2b	K25449
Tcte1	K25450
Drc7	K25451
Efcab2	K25452
Cartpt	K25453
Cfc1	K25454
Ropn1	K25456
Ropn1l	K25457
Rsph14	K25459
Cfap61	K25460
Prol1	K25462
Smr3a	K25462
Scgb1a1	K25464
Scgb1c1	K25465
Scgb2a2	K25467
Scgb2b3	K25468
Scgb2b1	K25468
Scgb2b7	K25468
Scgb2b11	K25468
Scgb2b18	K25468
Scgb2b26	K25468
Scgb2b24	K25468
Scgb2b27	K25468
Scgb2b2	K25468
Scgb2b20	K25468
Scgb2b19	K25468
Scgb2b21	K25468
Scgb2b12	K25468
Scgb3a2	K25469
Scgb3a1	K25469
Cfap20	K25470
Cfap206	K25471
Saxo2	K25472
Saxo1	K25472
Bbof1	K25473
Ribc1	K25475
Ribc2	K25475
Creg2	K25476
Creg1	K25476
Crhbp	K25477
Ct55	K25478
Dand5	K25479
Frzb	K25481
Galp	K25482
Gpha2	K25483
Gphb5	K25484
Dkk3	K25493
Crybg1	K25509
Crybg3	K25509
Crybg2	K25509
Draxin	K25511
Dpt	K25512
Spaca1	K25513
Spaca6	K25514
Spaca7	K25515
Spaca9	K25516
Eddm3b	K25526
Egfl6	K25527
Izumo1	K25529
Izumo1r	K25530
Cfap97d1	K25531
Spag6l	K25532
Spag17	K25533
Fgfbp1	K25535
Fgfbp3	K25535
Fgl1	K25536
Fgl2	K25537
Gkn1	K25538
Gkn2	K25539
Gkn3	K25540
Tafa1	K25541
Tafa2	K25542
Tafa3	K25542
Glb1l2	K25543
Glb1l3	K25543
Glb1l	K25543
Tafa4	K25544
Tafa5	K25545
Spata17	K25546
Dlec1	K25548
Lrguk	K25549
Mycbp	K25550
Cfap45	K25551
Cfap47	K25552
Cfap54	K25553
Cfap58	K25554
Guca2a	K25556
Guca2b	K25556
Hhipl1	K25557
Hhipl2	K25557
Hhla1	K25558
Igfl3	K25559
Igflr1	K25560
Igip	K25561
Il18bp	K25565
Islr	K25566
Jchain	K25567
Kazald1	K25568
Krtdap	K25569
Ehbp1	K25572
Ehbp1l1	K25573
Lsm10	K25591
Lsm11	K25592
Casp8ap2	K25593
Bcl7b	K25605
Bcl7c	K25605
Bcl7a	K25605
Defb15	K25606
Defb13	K25606
Defb19	K25606
Defb36	K25606
Defb20	K25606
Defb21	K25606
Defb48	K25606
Defb22	K25606
Defb28	K25606
Defb42	K25606
Defb23	K25606
Defb26	K25606
Defb43	K25606
Defb25	K25606
Defb18	K25606
Defb47	K25606
Defb30	K25606
Defb29	K25606
Defb41	K25606
Defb12	K25606
Cfap74	K25607
Cfap99	K25608
Cfap157	K25609
Cfap221	K25610
Cfap299	K25611
Bicra	K25612
Bicral	K25613
Spef1l	K25614
Spef1	K25614
Spef2	K25615
Spata4	K25616
Ccdc172	K25624
Ccdc181	K25625
Tcp11	K25628
Tcp11l2	K25628
Tcp11l1	K25628
Tcp11x2	K25628
Cabyr	K25629
Fscb	K25630
Flacc1	K25631
Tsga10	K25632
Spa17	K25633
Odf1	K25635
Odf4	K25637
Rhpn1	K25638
Supt16	K25639
Mpig6b	K25640
Catspere1	K25642
Catsperz	K25643
Cabcoco1	K25644
Cabs1	K25645
Efcab9	K25646
Enkur	K25647
Mycbpap	K25648
Serinc5	K25655
Serinc3	K25661
Rnf212b	K25662
Rnf212	K25662
Fez1	K25663
Fez2	K25668
Tex13c3	K25679
Tex13c1	K25679
Tex13a	K25679
Tex13b	K25679
Tex15	K25680
Tex19.2	K25681
Tex22	K25682
Msmb	K25684
Msmp	K25685
Mzb1	K25686
Ndnf	K25687
Ndp	K25688
Nenf	K25689
Nms	K25690
Nps	K25691
Npvf	K25692
Qrfp	K25693
Spx	K25694
Vgf	K25695
Pnoc	K25696
Tsga13	K25697
Tppp2	K25698
Txndc8	K25699
Cthrc1	K25700
Morn4	K25701
Tectb	K25702
Vezt	K25703
Zswim6	K25704
4930447C04Rik	K25705
Spaca5	K25707
Lyzl1	K25707
Lyzl6	K25707
Prss53	K25708
Nptx1	K25709
Nptx2	K25709
Npcd	K25710
Nptxr	K25710
Nxph4	K25711
Oc90	K25712
Ostn	K25713
Otor	K25714
Otos	K25715
Pdgfrl	K25716
Pip	K25717
Sva	K25717
Sval3	K25717
Sval1	K25717
Sval2	K25717
Plac1	K25718
Pradc1	K25720
Prg3	K25722
Ptx3	K25724
Psors1c2	K25725
R3hdml	K25726
Reg1	K25727
Reg2	K25727
Reg3b	K25728
Reg3a	K25728
Reg3g	K25728
Reg3d	K25728
Rs1	K25729
Vps26c	K25730
Vps35l	K25731
Scg2	K25732
Scg3	K25733
Scg5	K25734
Scrg1	K25735
Smim31	K25737
Sostdc1	K25738
Ssc4d	K25739
Ssc5d	K25740
Twsg1	K25743
Ucma	K25744
Vmo1	K25745
Vstm2a	K25746
Vstm2l	K25746
Vstm2b	K25746
Zg16	K25747
Dcpp1	K25748
Sbp	K25748
Dcpp3	K25748
Dcpp2	K25748
Sbpl	K25748
Terb1	K25749
Terb2	K25750
Majin	K25751
Zpbp	K25752
Zpbp2	K25752
Selenop	K25753
Shbg	K25754
Lect2	K25755
Oosp1	K25756
Oosp2	K25756
Oosp3	K25756
Dipk2a	K25757
Dipk2b	K25757
Chadl	K25758
Nat9	K25762
Ralgapa2	K25768
Ralgapa1	K25768
Ralgapb	K25769
Zswim7	K25770
Swsap1	K25771
Paxx	K25772
Clspn	K25773
Golga7	K25777
Gm6829	K25777
Zdhhc9	K25778
Hsd17b11	K25779
Khdc4	K25780
Ildr1	K25781
Ildr2	K25782
Hsd17b13	K25787
Catip	K25788
Jagn1	K25789
Emsy	K25790
Hsf2bp	K25791
Jmjd8	K25792
Hinfp	K25794
Insm1	K25795
Insm2	K25795
Atf7ip	K25802
Atf7ip2	K25802
Malsu1	K25803
Fem1a	K25805
Fem1al	K25805
Fem1c	K25805
Appbp2	K25806
Klhdc2	K25807
Klhdc3	K25808
Klhdc10	K25809
Klhdc1	K25810
Ccdc88c	K25811
Apcdd1	K25812
Ccdc88b	K25813
Sub1	K25815
Ccar2	K25816
Maf1	K25817
Nolc1	K25818
Abhd16a	K25824
Abhd16b	K25825
Cbfb	K25826
Ccar1	K25827
Calcoco1	K25828
Gm36627	K25829
Gm36718	K25829
Elof1	K25829
Cecr2	K25830
Luzp1	K25831
Slitrk1	K25832
Slitrk2	K25833
Slitrk3	K25834
Slitrk4	K25835
Slitrk5	K25836
Slitrk6	K25837
Myo19	K25838
Ndfip1	K25839
Ndfip2	K25839
Arid3a	K25856
Arid3c	K25856
Arid3b	K25856
Arid5a	K25857
Arid5b	K25857
Zfp410	K25858
Pacc1	K25860
Zranb3	K25861
Nexmif	K25862
Cybc1	K25863
Nebl	K25865
Nudc	K25866
Tppp	K25867
Tppp3	K25872
Kirrel2	K25874
Kirrel3	K25874
Mettl15	K25876
Myg1	K25877
Cidec	K25878
Cidea	K25893
Cideb	K25914
Nkapl	K25931
Nkap	K25931
Bdh2	K25939
C2cd6	K25947
Rubcnl	K25948
Ccdc50	K25949
Mrap2	K25968
Mmadhc	K26006
Myoz3	K26050
Myoz2	K26050
Myoz1	K26050
Cinp	K26052
Sftpb	K26067
Sftpc	K26068
Zranb2	K26076
Rec114	K26084
Mei4	K26086
Ankrd31	K26087
Ankzf1	K26089
Sinhcaf	K26090
Cenpw	K26091
Hjurp	K26092
Mad2l1bp	K26093
Ska1	K26094
Ska2	K26095
Ska3	K26096
Knstrn	K26097
Spdl1	K26098
Pttg1ip	K26099
Pwwp2b	K26100
Pwwp2a	K26100
M1ap	K26106
Fgfrl1	K26107
Rgcc	K26108
Nrde2	K26109
Sidt1	K26111
Sidt2	K26112
Mtbp	K26116
Ticrr	K26117
Atad5	K26118
Mcidas	K26119
Napb	K26120
Spata16	K26121
Mms22l	K26125
Slf1	K26126
Slf2	K26127
Shld1	K26128
Shld2	K26129
Shld3	K26130
Pm20d2	K26141
Ice1	K26143
Ice2	K26144
Zswim1	K26145
Zswim4	K26146
Zswim5	K26147
Unc93b1	K26150
Mfsd11	K26151
Slc25a51	K26152
Otop1	K26153
Otop2	K26153
Otop3	K26153
Relch	K26154
Cyren	K26155
Kif18b	K26156
Kif19a	K26157
Stmn2	K26158
Stmn3	K26158
Stmn4	K26158
Prkrip1	K26159
Fibp	K26161
Madd	K26162
Pacrg	K26163
Ric3	K26164
Nusap1	K26166
Baz2b	K26167
Igsf1	K26168
Paqr6	K26169
Paqr9	K26170
Tmem97	K26171
Mtres1	K26186
Armcx1	K26187
Armcx2	K26188
Armcx3	K26189
Armcx6	K26190
mt-Rnr1	K26191
mt-Rnr2	K26192
Gprasp2	K26197
Armcx4	K26198
Bcorl1	K26199
Popdc2	K26206
Popdc3	K26207
Foxr2	K26215
Ahsa1	K26216
Tmem241	K26220
Rimbp3	K26225
Ppfia1	K26226
Ppfia2	K26226
Ppfia4	K26226
Ppfia3	K26226
Als2cl	K26227
Arrdc1	K26228
Arrdc3	K26229
Arrdc2	K26229
Arrdc4	K26230
Gprasp1	K26231
Ddit4l	K26232
Armcx5	K26233
Bhlhb9	K26234
Stimate	K26236
Tmem9b	K26237
Tmem9	K26238
Bank1	K26239
C2cd2	K26240
C2cd2l	K26240
Tmem35a	K26241
Rcor2	K26242
Rcor3	K26242
Hp1bp3	K26243
Phf12	K26244
Hpf1	K26250
Cep295	K26251
Fbrs	K26253
Fbrsl1	K26254
Emp1	K26255
Emp2	K26256
Emp3	K26257
Epop	K26259
Lcor	K26260
Samd1	K26266
Sap30bp	K26267
Sfmbt2	K26269
Sfmbt1	K26269
Mbtd1	K26270
Sbno2	K26273
Sbno1	K26273
Snord13	K26291
Snord17	K26292
Snord22	K26294
